1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.599919
1
0.940803
1
1
0.800778
1
0.590673
0.565817
0.833417
0.679503
0.693491
0.592381
0.785564
0.965737
0.533518
0.967816
0.625467
0.635616
0.559003
0.629876
0.612086
0.35094
0.395273
0.564377
0.551109
0.535606
0.76218
0.278402
0.568261
0.356835
0.348272
0.554103
0.500271
0.447373
0.320643
0.430745
0.462315
0.415179
0.388482
0.328014
0.554058
0.280072
0.361908
0.304535
0.300349
0.311763
0.273888
0.205939
0.46884
0.29296
0.363662
0.252209
0.441985
0.143539
0.2299
0.182623
0.389839
0.177414
0.188669
0.333566
0.211261
0.207924
0.34669
0.113523
0.301125
0.185531
0.304053
0.169018
0.381381
0.259233
0.174538
0.2862
0.387149
0.1344
0.245565
0.175423
0.1952
0.107054
0.192663
0.168275
0.302184
0.124212
0.202981
0.252374
0.191111
